number;panSizeRange.min;panSizeRange.max;funding;product.id;product.name;product.image.url;product.image.width;product.image.height;product.image.mimeType;product.url;issuer.code;issuer.name;country;isInternational;regexp;isCompany;isToken;is3DS;brand.id;brand.name;brand.image.url;brand.image.width;brand.image.height;brand.image.mimeType;brand.url;allowedCaptures;usages;network.id;network.name;network.image.url;network.image.width;network.image.height;network.image.mimeType;network.url;metadata.image.url;metadata.image.width;metadata.image.height;metadata.image.mimeType;metadata.backgroundColor;metadata.foregroundColor;metadata.issuer;metadata.brand;metadata.product;services
"650493";16;16;"CREDIT";"83a46376-14d5-4bcd-a665-4001c4c810ef";"Basico";"";"";"";"";null;63;"Banco Bradescard";"BRL";true;"^650493$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"655003";16;16;"MULTIPLE";"2c211858-caae-45ee-aa0c-6ddd4590c543";"Grafite";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";true;"^655003$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Pagamento de Carnê e Fatura","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Débito","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"1a202546-f0bf-4dfe-b214-8e67f52a30b1","name":"Seguro Viagem DMHO - 40 mil","description":"Ao comprar a passagem aérea, marítima ou terrestre com os cartões Elo, o cliente pode emitir o bilhete de seguro para todos que tiverem a passagem adquirida com o cartão Elo e garantir coberturas que deixarão a viagem mais tranquila.\nCobertura nacional + DMHO USD 40 mil.","image":null,"url":null},{"id":"468af87f-38c9-4c62-bd26-869b3693045b","name":"Residencial Básico","description":"Os clientes dos cartões Elo têm à disposição a Assistência Residencial para atender situações emergenciais da residência. Confira na listagem os serviços que compõe a assistência.\nServiço disponível via 0800 – 24/7\n\nO cliente ELO poderá solicitar até 3 (três) serviços durante a vigência. O período de vigência corresponde ao ano civil.","image":null,"url":null},{"id":"aa48fd93-a7a3-4657-b120-cffabbb2e36e","name":"Wi-Fi","description":"Com o aplicativo Elo Wi-Fi o cliente Elo tem acesso a redes Wi-Fi em mais de 120 países, com 60 milhões de pontos estratégicos de conexão em aeroportos, shoppings, hotéis, lojas, cafés, restaurantes e outros locais de grande circulação.","image":null,"url":null},{"id":"79fbb4ad-3afb-42c4-bf0c-472c0cf75864","name":"Auto Emergência II","description":"Os clientes dos cartões Elo têm à disposição a Assistência Auto Emergência II para atender não só à situações emergenciais, como também serviços que trazem a conveniência que precisam para cuidar de seu veículo. Confira na listagem os serviços que compõe a assistência.\nServiço disponível via 0800 – 24/7\n\nO cliente ELO poderá solicitar até 4 (quatro) serviços durante a vigência. O período de vigência corresponde ao ano civil.","image":null,"url":null},{"id":"b0b2a22d-7d97-4565-99a9-22d1c5b91a0c","name":"Seguro Proteção de Compras","description":"O Seguro Proteção de Compra protege o cliente dos cartões de crédito contra roubo, furto qualificado ou danos decorrentes de acidente, reembolsando o valor do bem adquirido ou o encaminhando para o conserto.","image":null,"url":null},{"id":"3a229a64-00ff-47e4-a2a3-7bc0537d25eb","name":"Seguro Garantia Estendida","description":"O Seguro Garantia Estendida protege o cliente dos cartões de crédito Elo Grafite e Elo Nanquim estendendo em até 12 meses a garantia original  de fábrica dos eletrônicos e eletrodomésticos.","image":null,"url":null}]
"650494";16;16;"MULTIPLE";"83a46376-14d5-4bcd-a665-4001c4c810ef";"Basico";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650494$";false;false;true;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0},{"id":"0","name":"Parcelado Loja","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650901";16;16;"CREDIT";"a0da8cba-1749-4314-ac1b-c97e0d3f5382";"Empresarial";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650901$";true;false;true;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"3a229a64-00ff-47e4-a2a3-7bc0537d25eb","name":"Seguro Garantia Estendida","description":"Fique tranquilo por mais tempo ao estender a garantia dos seus produtos. Pagando sua compra com o cartão Elo, tenha acesso à coberturas de defeito de fabricação, troca e consertos.","image":null,"url":null},{"id":"b0b2a22d-7d97-4565-99a9-22d1c5b91a0c","name":"Seguro Proteção de Compras","description":"Seguro para proteção da compra realizada com cartão Elo. Emita seu bilhete de proteção compras até 30 dias compra e tenha acesso a seguro contra roubo, furto qualificado e danos por acidentes. Seu seguro será válido durante 45 dias a partir da data de emissão da nota fiscal.","image":null,"url":null},{"id":"e600ec75-0e75-4a03-8283-1c0d2ca010bc","name":"Assistência Empresarial","description":"Com a Assistência Empresarial Elo sua empresa conta com serviço de chaveiro, eletricista e encanador 24 horas, além de vidraceiro. São profissionais ao dispor do seu negócio nos momentos em que ele mais precisa.","image":null,"url":null},{"id":"f96b51f3-7228-475e-9d51-c6e90668ec71","name":"Auto Emergência I","description":"A qualquer hora, ao perder as chaves da moto ou carro da sua empresa, você conta com chaveiros profissionais. Além disso, você tem reboque (até 100km), reboque auxílio pane seca, socorro mecânico e troca de pneus (apenas para automóveis). É mais tranquilidade para gestão da sua frota.","image":null,"url":null},{"id":"0a74a20b-8c83-4d45-8a8c-18681d96c0cb","name":"Portal Elo Negócios","description":"No Portal Elo Negócios você tem acesso a conteúdos exclusivos para sua empresa. São dicas, vantagens e serviços que vão fazer seu negócio ter ainda mais sucesso.","image":null,"url":null}]
"650902";16;16;"CREDIT";"5bd84162-b116-41c8-ae69-0699e5dbfcb3";"Compras";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650902$";true;false;true;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650903";16;16;"CREDIT";"70ecb724-5a3e-45c4-87c8-5dc33cddc2ce";"Aereo";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650903$";true;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"a88c9613-bd8f-40ce-94e8-794cdbc413ab","name":"Seguro Viagem - Elo Aéreo","description":null,"image":null,"url":null},{"id":"cd7d3c60-bceb-4094-92ac-06ff3ebd8f86","name":"Chip Viagem","description":"Com o Chip de Viagem Internacional da Elo, você conta com dados para internet e minutos para ligações locais, sem custos. É muito mais praticidade e conexão para suas viagens.","image":null,"url":null}]
"650904";16;16;"CREDIT";"b13967ec-dce8-4307-b2d6-3436f2cbb75c";"Hotel";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650904$";true;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"16099018-ccb4-43cf-974e-75806f42e99a","name":"Seguro Viagem - Elo Hotel","description":null,"image":null,"url":null},{"id":"cd7d3c60-bceb-4094-92ac-06ff3ebd8f86","name":"Chip Viagem","description":null,"image":null,"url":null}]
"650495";16;16;"MULTIPLE";"83a46376-14d5-4bcd-a665-4001c4c810ef";"Basico";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650495$";false;false;true;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650031";16;16;"DEBIT";"83a46376-14d5-4bcd-a665-4001c4c810ef";"Basico";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650031$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5},{"id":"3","name":"Mobile","code":3}];[{"id":"0","name":"Débito","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650032";16;16;"DEBIT";"83a46376-14d5-4bcd-a665-4001c4c810ef";"Basico";"";"";"";"";null;104;"Caixa Economica Federal";"BRL";true;"^650032$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"5","name":"Contactless","code":5},{"id":"1","name":"POS","code":1},{"id":"4","name":"E-commerce","code":4},{"id":"3","name":"Mobile","code":3},{"id":"2","name":"TEF","code":2}];[{"id":"0","name":"Débito","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650907";16;16;"MULTIPLE";"a0da8cba-1749-4314-ac1b-c97e0d3f5382";"Empresarial";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";true;"^650907$";true;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crediário Débito","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650908";16;16;"CREDIT";"df73c92b-a58e-4384-b086-a665ede85314";"Corporativo";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";true;"^650908$";true;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"3","name":"Mobile","code":3},{"id":"5","name":"Contactless","code":5},{"id":"2","name":"TEF","code":2},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"1a202546-f0bf-4dfe-b214-8e67f52a30b1","name":"Seguro Viagem - US$40K","description":null,"image":null,"url":null},{"id":"3445bc19-6dee-4c44-893b-31233959a9d4","name":"Sala VIP","description":null,"image":null,"url":null},{"id":"3e719ab3-5607-4694-881c-c9816848a09c","name":"Global Vision","description":"Com essa ferramenta você tem os gastos da sua empresa centralizados em uma única plataforma, extrai relatórios e  acompanha os principais segmentos utilizados.","image":null,"url":null},{"id":"cd7d3c60-bceb-4094-92ac-06ff3ebd8f86","name":"Chip Viagem","description":"Com o Chip de Viagem Internacional da Elo, você conta com dados para internet e minutos para ligações locais, sem custos. É muito mais praticidade e conexão para suas viagens.\nPara o cartão Corporativo Elo tem direito a 2 chips com 2GB de dados por ano\nPara o cartão Corporativo Elo Diners Club tem direito a 4 chips com 2GB de dados por ano\nPara o cartão Corporativo Elo Nanquim Diners Club tem direito a 4 chips com 2GB de dados por ano\nPara o cartão Elo Aéreo tem direito a 1 Kit com 5 chips por ano\nPara o cartão Elo Hotel tem direito a 1 Kit com 5 chips por ano","image":null,"url":null}]
"650916";16;16;"CREDIT";"7f15fb69-e9ba-4c60-a669-ef6cb1f2bdfc";"Corporativo Nanquim Diners";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650916$";true;false;true;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"dfcd9a0e-02f3-4512-b68c-43c329973192","name":"Seguro Viagem - Elo Corporativo Nanquim Diners Club","description":null,"image":null,"url":null},{"id":"440f323e-bd34-484c-a2ea-440558c72cef","name":"Sala VIP","description":null,"image":null,"url":null},{"id":"c9a46a04-0381-4f08-a4be-f45a469c3390","name":"Transfer Aeroporto","description":"Com o Transfer Aeroporto da Elo, você tem muito mais comodidade para ir aos principais aeroportos internacionais do Brasil. Até 2 vouchers  de R$150 por ano civil.","image":null,"url":null},{"id":"3e719ab3-5607-4694-881c-c9816848a09c","name":"Global Vision","description":"Com essa ferramenta você tem os gastos da sua empresa, centralizados em uma única plataforma, extrai relatórios e  acompanha os principais segmentos utilizados.","image":null,"url":null},{"id":"cd7d3c60-bceb-4094-92ac-06ff3ebd8f86","name":"Chip Viagem","description":"Com o Chip de Viagem Internacional da Elo, você conta com dados para internet e minutos para ligações locais, sem custos. É muito mais praticidade e conexão para suas viagens.\nPara o cartão Corporativo Elo tem direito a 2 chips com 2GB de dados por ano.\nPara o cartão Corporativo Elo Diners Club tem direito a 4 chips com 2GB de dados por ano.\nPara o cartão Corporativo Elo Nanquim Diners Club tem direito a 4 chips com 2GB de dados por ano.\nPara o cartão Elo Aéreo tem direito a 1 Kit com 5 chips por ano.\nPara o cartão Elo Hotel tem direito a 1 Kit com 5 chips por ano.","image":null,"url":null}]
"650913";16;16;"CREDIT";"40403585-e922-4192-b1fe-21008451ada5";"Corporativo Diners";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650913$";true;false;true;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"cd7d3c60-bceb-4094-92ac-06ff3ebd8f86","name":"Chip Viagem","description":"Com o Chip de Viagem Internacional da Elo, você conta com dados para internet e minutos para ligações locais, sem custos. É muito mais praticidade e conexão para suas viagens.\nPara o cartão Corporativo Elo tem direito a 2 chips com 2GB de dados por ano.\nPara o cartão Corporativo Elo Diners Club tem direito a 4 chips com 2GB de dados por ano.\nPara o cartão Corporativo Elo Nanquim Diners Club tem direito a 4 chips com 2GB de dados por ano.\nPara o cartão Elo Aéreo tem direito a 1 Kit com 5 chips por ano.\nPara o cartão Elo Hotel tem direito a 1 Kit com 5 chips por ano.","image":null,"url":null},{"id":"f3a74e7c-d2af-47c6-887d-193c1359ac82","name":"Seguro Viagem - Elo Corporativo Diners Club","description":null,"image":null,"url":null},{"id":"3e719ab3-5607-4694-881c-c9816848a09c","name":"Global Vision","description":"Com essa ferramenta você tem os gastos da sua empresa centralizados em uma única plataforma, extrai relatórios e  acompanha os principais segmentos utilizados.","image":null,"url":null},{"id":"e6c9a492-8aa5-416e-9c38-5e94aff233f2","name":"Sala VIP","description":null,"image":null,"url":null}]
"650918";16;16;"CREDIT";"9e08c61c-9f4e-468e-81c8-a087f7dd2bc1";"Empresarial Grafite";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650918$";true;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"aa48fd93-a7a3-4657-b120-cffabbb2e36e","name":"Wi-Fi","description":"Fique conectado em suas viagens pelo mundo. São milhões de pontos de Wi-Fi à sua espera.","image":null,"url":null},{"id":"cd7d3c60-bceb-4094-92ac-06ff3ebd8f86","name":"Chip Viagem","description":"Com o Chip de Viagem Internacional da Elo, você conta com dados para internet e minutos para ligações locais, sem custos. É muito mais praticidade e conexão para suas viagens.","image":null,"url":null},{"id":"f7fe8d3f-c141-4c97-b25c-55846f32d9ce","name":"Seguro Viagem - US$60K","description":"Segurança e tranquilidade nas suas viagens de negócios. Você e os demais passageiros que tiverem a passagem aérea, marítima ou terrestre pagas com o cartão Elo contam com seguro viagem sem qualquer custo.","image":null,"url":null},{"id":"e600ec75-0e75-4a03-8283-1c0d2ca010bc","name":"Assistência Empresarial","description":"Com a Assistência Empresarial Elo sua empresa conta com serviço de chaveiro, eletricista e encanador 24 horas, além de vidraceiro. São profissionais ao dispor do seu negócio nos momentos em que ele mais precisa.","image":null,"url":null},{"id":"0a74a20b-8c83-4d45-8a8c-18681d96c0cb","name":"Portal Elo Negócios","description":"No Portal Elo Negócios você tem acesso a conteúdos exclusivos para sua empresa. São dicas, vantagens e serviços que vão fazer seu negócio ter ainda mais sucesso.","image":null,"url":null},{"id":"e6c9a492-8aa5-416e-9c38-5e94aff233f2","name":"Sala VIP","description":null,"image":null,"url":null}]
"650919";16;16;"CREDIT";"70ecb724-5a3e-45c4-87c8-5dc33cddc2ce";"Aereo";"";"";"";"";null;237;"Banco Bradesco SA";"BRA";true;"^650919$";true;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5},{"id":"2","name":"TEF","code":2}];[{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650915";16;16;"CREDIT";"70ecb724-5a3e-45c4-87c8-5dc33cddc2ce";"Aereo";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650915$";true;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650499";16;16;"MULTIPLE";"83a46376-14d5-4bcd-a665-4001c4c810ef";"Basico";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";true;"^650499$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Débito","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650500";16;16;"CREDIT";"83a46376-14d5-4bcd-a665-4001c4c810ef";"Basico";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";true;"^650500$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650497";16;16;"CREDIT";"83a46376-14d5-4bcd-a665-4001c4c810ef";"Basico";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";true;"^650497$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650496";16;16;"CREDIT";"83a46376-14d5-4bcd-a665-4001c4c810ef";"Basico";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";true;"^650496$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
